index,Xwidth,Xcumsum,Yval,Xcumsumleft,Macro grouping,Stage subgrouped
1594,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
1595,0,131955.7049,-5.08112E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1596,0,131955.7049,-5.07305E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1597,0,131955.7049,-5.07151E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1598,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1599,0,131955.7049,-5.06678E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1600,0,131955.7049,-5.06065E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1601,0,131955.7049,-5.04254E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1602,0,131955.7049,-5.03197E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1603,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
1604,0,131955.7049,-5.0222E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1605,0,131955.7049,-5.01214E-08,131955.7049,Early fibrotic stage (F0-3),F4
1606,0,131955.7049,-4.99806E-08,131955.7049,Early fibrotic stage (F0-3),F4
1607,0,131955.7049,-4.99312E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1608,0,131955.7049,-4.98724E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1609,0,131955.7049,-4.97998E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1610,0,131955.7049,-4.95977E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1611,0,131955.7049,-4.95752E-08,131955.7049,Early fibrotic stage (F0-3),F4
1612,0,131955.7049,-4.95299E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1613,0,131955.7049,-4.95284E-08,131955.7049,Early fibrotic stage (F0-3),F4
1614,0,131955.7049,-4.94907E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1615,0,131955.7049,-4.94827E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1616,0,131955.7049,-4.94212E-08,131955.7049,Early fibrotic stage (F0-3),F4
1617,0,131955.7049,-4.93366E-08,131955.7049,Early fibrotic stage (F0-3),Decomp
1618,0,131955.7049,-4.92017E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1619,0,131955.7049,-4.90868E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1620,0,131955.7049,-4.89718E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1621,0,131955.7049,-4.88945E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1622,0,131955.7049,-4.86771E-08,131955.7049,Early fibrotic stage (F0-3),F4
1623,0,131955.7049,-4.8612E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1624,0,131955.7049,-4.84426E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1625,0,131955.7049,-4.84216E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1626,0,131955.7049,-4.84004E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1627,0,131955.7049,-4.83288E-08,131955.7049,Early fibrotic stage (F0-3),F4
1628,0,131955.7049,-4.82921E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1629,0,131955.7049,-4.82912E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1630,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1631,0,131955.7049,-4.81867E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1632,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1633,0,131955.7049,-4.81006E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1634,0,131955.7049,-4.80086E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1635,0,131955.7049,-4.79671E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1636,0,131955.7049,-4.78644E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1637,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
1638,0,131955.7049,-4.78241E-08,131955.7049,Early fibrotic stage (F0-3),Decomp
1639,0,131955.7049,-4.76937E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1640,0,131955.7049,-4.7684E-08,131955.7049,Early fibrotic stage (F0-3),F4
1641,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),Decomp
1642,0,131955.7049,-4.75189E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1643,0,131955.7049,-4.73514E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1644,0,131955.7049,-4.73216E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1645,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1646,0,131955.7049,-4.72037E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1647,0,131955.7049,-4.69442E-08,131955.7049,Early fibrotic stage (F0-3),F4
1648,0,131955.7049,-4.68031E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1649,0,131955.7049,-4.65036E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1650,0,131955.7049,-4.64256E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1651,0,131955.7049,-4.62299E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1652,0,131955.7049,-4.61713E-08,131955.7049,Early fibrotic stage (F0-3),F4
1653,0,131955.7049,-4.60444E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1654,0,131955.7049,-4.58004E-08,131955.7049,Early fibrotic stage (F0-3),Decomp
1655,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1656,0,131955.7049,-4.57199E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1657,0,131955.7049,-4.56547E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1658,0,131955.7049,-4.56128E-08,131955.7049,Early fibrotic stage (F0-3),F4
1659,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
1660,0,131955.7049,-4.55307E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1661,0,131955.7049,-4.51926E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1662,0,131955.7049,-4.51596E-08,131955.7049,Early fibrotic stage (F0-3),F4
1663,0,131955.7049,-4.49682E-08,131955.7049,Early fibrotic stage (F0-3),F4
1664,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1665,0,131955.7049,-4.48459E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1666,0,131955.7049,-4.48117E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1667,0,131955.7049,-4.4707E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1668,0,131955.7049,-4.46178E-08,131955.7049,Early fibrotic stage (F0-3),Decomp
1669,0,131955.7049,-4.45949E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1670,0,131955.7049,-4.44717E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1671,0,131955.7049,-4.4426E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1672,0,131955.7049,-4.43978E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1673,0,131955.7049,-4.43909E-08,131955.7049,Early fibrotic stage (F0-3),F4
1674,0,131955.7049,-4.437E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1675,0,131955.7049,-4.42275E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1676,0,131955.7049,-4.4183E-08,131955.7049,Early fibrotic stage (F0-3),Decomp
1677,0,131955.7049,-4.41767E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1678,0,131955.7049,-4.38599E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1679,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1680,0,131955.7049,-4.37185E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1681,0,131955.7049,-4.3631E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1682,0,131955.7049,-4.35824E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1683,0,131955.7049,-4.35317E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1684,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
1685,0,131955.7049,-4.3506E-08,131955.7049,Early fibrotic stage (F0-3),F4
1686,0,131955.7049,-4.34856E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1687,0,131955.7049,-4.34094E-08,131955.7049,Early fibrotic stage (F0-3),HCC
1688,0,131955.7049,-4.33699E-08,131955.7049,Early fibrotic stage (F0-3),Decomp
1689,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
1690,0,131955.7049,-4.31259E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1691,0,131955.7049,-4.29468E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1692,0,131955.7049,-4.28677E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1693,0,131955.7049,-4.28665E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1694,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1695,0,131955.7049,-4.27257E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1696,0,131955.7049,-4.26249E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1697,0,131955.7049,-4.26183E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1698,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
1699,0,131955.7049,-4.25882E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1700,0,131955.7049,-4.24825E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1701,0,131955.7049,-4.24806E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1702,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1703,0,131955.7049,-4.22991E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1704,0,131955.7049,-4.20977E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1705,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),Decomp
1706,0,131955.7049,-4.18036E-08,131955.7049,Early fibrotic stage (F0-3),F4
1707,0,131955.7049,-4.15441E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1708,0,131955.7049,-4.13892E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1709,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),Decomp
1710,0,131955.7049,-4.12349E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1711,0,131955.7049,-4.10986E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1712,0,131955.7049,-4.10704E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1713,0,131955.7049,-4.10287E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1714,0,131955.7049,-4.092E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1715,0,131955.7049,-4.06211E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1716,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
1717,0,131955.7049,-4.05574E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1718,0,131955.7049,-4.04863E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1719,0,131955.7049,-4.02878E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1720,0,131955.7049,-4.0248E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1721,0,131955.7049,-4.0178E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1722,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1723,0,131955.7049,-4.01412E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1724,0,131955.7049,-4.00311E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1725,0,131955.7049,-4.00001E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1726,0,131955.7049,-3.99694E-08,131955.7049,Early fibrotic stage (F0-3),F4
1727,0,131955.7049,-3.9837E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1728,0,131955.7049,-3.97027E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1729,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
1730,0,131955.7049,-3.94319E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1731,0,131955.7049,-3.91759E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1732,0,131955.7049,-3.9167E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1733,0,131955.7049,-3.9076E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1734,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1735,0,131955.7049,-3.90712E-08,131955.7049,Early fibrotic stage (F0-3),F4
1736,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
1737,0,131955.7049,-3.90413E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1738,0,131955.7049,-3.88874E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1739,0,131955.7049,-3.87138E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1740,0,131955.7049,-3.85965E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1741,0,131955.7049,-3.85779E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1742,0,131955.7049,-3.85012E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1743,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1744,0,131955.7049,-3.84127E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1745,0,131955.7049,-3.82915E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1746,0,131955.7049,-3.82869E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1747,0,131955.7049,-3.82549E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1748,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),Decomp
1749,0,131955.7049,-3.81726E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1750,0,131955.7049,-3.81411E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1751,0,131955.7049,-3.79605E-08,131955.7049,Early fibrotic stage (F0-3),F4
1752,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1753,0,131955.7049,-3.77943E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1754,0,131955.7049,-3.77742E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1755,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
1756,0,131955.7049,-3.77268E-08,131955.7049,Early fibrotic stage (F0-3),F4
1757,0,131955.7049,-3.76388E-08,131955.7049,Early fibrotic stage (F0-3),F4
1758,0,131955.7049,-3.76309E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1759,0,131955.7049,-3.74915E-08,131955.7049,Early fibrotic stage (F0-3),F4
1760,0,131955.7049,-3.74897E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1761,0,131955.7049,-3.74875E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1762,0,131955.7049,-3.72209E-08,131955.7049,Early fibrotic stage (F0-3),F4
1763,0,131955.7049,-3.71618E-08,131955.7049,Early fibrotic stage (F0-3),F4
1764,0,131955.7049,-3.70776E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1765,0,131955.7049,-3.70429E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1766,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1767,0,131955.7049,-3.69606E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1768,0,131955.7049,-3.694E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1769,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1770,0,131955.7049,-3.68903E-08,131955.7049,Early fibrotic stage (F0-3),F4
1771,0,131955.7049,-3.66247E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1772,0,131955.7049,-3.64013E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1773,0,131955.7049,-3.62304E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1774,0,131955.7049,-3.614E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1775,0,131955.7049,-3.61155E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1776,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1777,0,131955.7049,-3.60424E-08,131955.7049,Early fibrotic stage (F0-3),Decomp
1778,0,131955.7049,-3.59688E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1779,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1780,0,131955.7049,-3.58641E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1781,0,131955.7049,-3.58319E-08,131955.7049,Early fibrotic stage (F0-3),HCC
1782,0,131955.7049,-3.57199E-08,131955.7049,Early fibrotic stage (F0-3),F4
1783,0,131955.7049,-3.57129E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1784,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
1785,0,131955.7049,-3.54737E-08,131955.7049,Early fibrotic stage (F0-3),F4
1786,0,131955.7049,-3.52466E-08,131955.7049,Early fibrotic stage (F0-3),F4
1787,0,131955.7049,-3.51098E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1788,0,131955.7049,-3.47512E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1789,0,131955.7049,-3.47168E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1790,0,131955.7049,-3.47053E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1791,0,131955.7049,-3.46768E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1792,0,131955.7049,-3.4537E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1793,0,131955.7049,-3.43891E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1794,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
1795,0,131955.7049,-3.43733E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1796,0,131955.7049,-3.43242E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1797,0,131955.7049,-3.41083E-08,131955.7049,Early fibrotic stage (F0-3),F4
1798,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
1799,0,131955.7049,-3.39615E-08,131955.7049,Early fibrotic stage (F0-3),HCC
1800,0,131955.7049,-3.3898E-08,131955.7049,Early fibrotic stage (F0-3),F4
1801,0,131955.7049,-3.36592E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1802,0,131955.7049,-3.33348E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1803,0,131955.7049,-3.31018E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1804,0,131955.7049,-3.28374E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1805,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),HCC
1806,0,131955.7049,-3.27809E-08,131955.7049,Early fibrotic stage (F0-3),F4
1807,0,131955.7049,-3.27565E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1808,0,131955.7049,-3.25768E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1809,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),Decomp
1810,0,131955.7049,-3.23911E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1811,0,131955.7049,-3.23907E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1812,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1813,0,131955.7049,-3.22658E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1814,0,131955.7049,-3.21916E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1815,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1816,0,131955.7049,-3.20721E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1817,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1818,0,131955.7049,-3.19844E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1819,0,131955.7049,-3.19783E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1820,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),Decomp
1821,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1822,0,131955.7049,-3.16671E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1823,0,131955.7049,-3.13621E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1824,0,131955.7049,-3.10048E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1825,0,131955.7049,-3.09758E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1826,0,131955.7049,-3.07869E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1827,0,131955.7049,-3.06292E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1828,0,131955.7049,-3.06079E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1829,0,131955.7049,-3.03841E-08,131955.7049,Early fibrotic stage (F0-3),F4
1830,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F0-3
1831,0,131955.7049,-3.03822E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1832,0,131955.7049,0,131955.7049,Early fibrotic stage (F0-3),F4
1833,0,131955.7049,-3.03219E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1834,0,131955.7049,-3.02823E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1835,0,131955.7049,-3.00731E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1836,0,131955.7049,-3.00407E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1837,0,131955.7049,-2.98887E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1838,0,131955.7049,-2.9882E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1839,0,131955.7049,-2.98521E-08,131955.7049,Early fibrotic stage (F0-3),F4
1840,0,131955.7049,-2.97154E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1841,0,131955.7049,-2.9715E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1842,0,131955.7049,-2.95611E-08,131955.7049,Early fibrotic stage (F0-3),F4
1843,0,131955.7049,-2.95433E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant - Tx
1844,0,131955.7049,-2.94733E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1845,0,131955.7049,-2.93744E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
1846,0,131955.7049,-2.93198E-08,131955.7049,Early fibrotic stage (F0-3),HCC
1847,0,131955.7049,-2.92699E-08,131955.7049,Early fibrotic stage (F0-3),Liver Transplant
1848,0,131955.7049,-2.92062E-08,131955.7049,Early fibrotic stage (F0-3),F4
1849,0,131955.7049,-2.91962E-08,131955.7049,Early fibrotic stage (F0-3),F0-3
